,station,weight,latitude,longitude,elevation,label
24920,USC00053508,25.0,39.45,-108.05,1552.0,2511.0
1979,USC00285346,1.0,39.4506,-74.7469,6.1,5534.0
13352,USW00003868,16.0,39.4519,-87.3089,175.3,5819.0
14863,USC00041018,87.0,39.4539,-120.6556,1641.3,2357.0
18932,USC00262780,107.0,39.4572,-118.7811,1208.5,9163.0
11759,USC00140693,83.0,39.4575,-98.1125,428.2,2303.0
11771,USC00143759,68.0,39.4578,-95.755,320.6,6953.0
23134,USR0000CDEM,16.0,39.46,-108.88,2181.5,2511.0
8124,USC00053530,49.0,39.4608,-105.6786,2644.1,7299.0
16282,USC00465706,12.0,39.4658,-77.9669,164.6,4964.0
16657,USS0011K28S,25.0,39.4667,-111.2667,2804.2,4848.0
15607,USC00288051,30.0,39.4667,-75.3,36.9,5534.0
25271,USC00183715,1.0,39.4667,-76.8,213.4,5877.0
26219,USC00460687,83.0,39.4667,-81.1,195.1,1990.0
12181,USC00281028,63.0,39.4667,-75.2,34.1,5534.0
26244,USC00468409,1.0,39.4667,-78.7,244.1,4964.0
9507,USC00464897,6.0,39.4667,-79.6833,566.9,4964.0
26225,USC00462920,108.0,39.4667,-80.1333,396.2,4964.0
14349,CH000051709,61.0,39.467,75.983,1380.0,9276.0
13243,USR0000UPRC,28.0,39.4678,-109.2836,2499.4,2511.0
22243,USC00264349,93.0,39.4689,-119.0644,1270.1,9163.0
1483,USC00123091,11.0,39.4689,-86.0408,219.2,4851.0
18467,USC00128723,55.0,39.4708,-87.4081,154.5,5819.0
16746,USW00013701,86.0,39.4717,-76.1697,17.4,5877.0
14701,SPE00119918,29.0,39.4719,-6.3392,405.0,9276.0
8300,USC00115430,64.0,39.4725,-88.3544,219.5,5819.0
2896,USR0000CPIK,23.0,39.475,-121.2025,1132.0,2357.0
1452,USC00111436,114.0,39.4761,-88.1653,198.1,5819.0
1530,USC00140201,104.0,39.4767,-98.9714,513.6,2303.0
23497,USW00053802,15.0,39.4781,-88.2803,219.8,5819.0
24665,SP000008416,77.0,39.4806,0.3664,11.0,9276.0
2903,USR0000CWAT,8.0,39.4822,-105.2092,2659.4,7299.0
23365,USW00003098,2.0,39.4828,-106.7336,2622.8,2511.0
21370,SPE00119927,63.0,39.4831,-6.3667,459.0,9276.0
13323,USS0020K03S,19.0,39.4833,-120.2833,1981.2,2357.0
9865,USS0006K24S,27.0,39.4833,-106.1667,3200.4,7299.0
22814,USC00423896,68.0,39.4833,-111.0167,2218.9,4848.0
26241,USC00467004,50.0,39.4833,-79.0333,320.0,4964.0
9758,USR0000CSTA,19.0,39.4833,-120.075,2093.1,9163.0
15300,USC00184780,55.0,39.4833,-77.7,128.0,5877.0
19135,USC00334926,13.0,39.4833,-82.4833,207.3,7551.0
1926,USC00262903,1.0,39.4833,-119.9833,1524.9,9163.0
19149,USC00339219,95.0,39.4833,-83.85,313.9,7551.0
25287,USC00189405,74.0,39.4833,-79.05,305.1,4964.0
22285,USC00289135,35.0,39.4833,-75.0,34.1,5534.0
11884,USC00189409,8.0,39.4833,-79.05,289.9,4964.0
20165,USW00023185,76.0,39.4839,-119.7711,1344.2,9163.0
24899,USC00050909,20.0,39.4861,-106.0431,2920.0,7299.0
4434,SPE00120584,46.0,39.4867,0.4731,69.0,9276.0
12193,USC00287936,45.0,39.4872,-75.22,27.4,5534.0
14954,USC00054452,94.0,39.49,-105.0953,1702.9,7299.0
13510,USW00093210,15.0,39.49,-121.6183,57.9,2357.0
22225,USC00260507,118.0,39.4931,-117.0675,2066.5,9163.0
21783,USC00123093,2.0,39.4947,-86.0239,228.3,4851.0
12860,USC00465963,71.0,39.4953,-80.9047,224.0,1990.0
1491,USC00124867,2.0,39.5,-85.1833,-999.9,4851.0
11550,USC00052635,14.0,39.5,-105.4167,2133.6,7299.0
26238,USC00466674,9.0,39.5,-78.2833,289.9,4964.0
16292,USC00467425,2.0,39.5,-79.7833,521.2,4964.0
5062,USC00180732,46.0,39.5,-76.3833,111.3,5877.0
2940,USR0000JEBF,9.0,39.5,-74.5,396.2,9276.0
15782,USC00334006,18.0,39.5,-84.1667,297.2,7551.0
8794,USC00264510,5.0,39.5,-118.9167,1225.3,9163.0
15793,USC00336231,6.0,39.5,-83.6167,318.2,7551.0
9515,USC00467427,13.0,39.5,-79.8333,537.1,4964.0
14939,USC00050214,54.0,39.5008,-108.3794,1730.3,2511.0
11761,USC00140877,25.0,39.5025,-96.3169,469.4,6953.0
23202,USR0000NAUS,9.0,39.5031,-117.0814,1912.6,9163.0
18513,USC00143100,48.0,39.5039,-98.315,457.2,2303.0
15129,USC00118860,64.0,39.5061,-89.7689,205.7,5819.0
2615,USC00461324,39.0,39.5064,-78.3158,289.6,4964.0
25145,USC00141371,16.0,39.5067,-98.4305,448.1,2303.0
15456,USC00232575,7.0,39.5072,-94.1547,268.2,6953.0
22096,USC00232474,64.0,39.5075,-94.6328,256.0,6953.0
4611,USC00043161,79.0,39.5092,-123.7567,37.5,2357.0
1650,USC00188065,61.0,39.5103,-79.14,455.7,4964.0
11769,USC00143490,1.0,39.5111,-96.0781,365.2,6953.0
13122,USR0000CRIF,27.0,39.5122,-107.7492,1865.4,2511.0
11570,USC00056323,15.0,39.5144,-104.7503,1799.5,7299.0
15143,USC00123095,37.0,39.5167,-86.0667,235.0,4851.0
11501,USC00046522,55.0,39.5167,-121.55,82.0,2357.0
12164,USC00268689,1.0,39.5167,-119.9833,1488.0,9163.0
2639,USC00468730,5.0,39.5167,-79.6333,-999.9,4964.0
12862,USC00467055,1.0,39.5167,-79.5333,-999.9,4964.0
12391,USC00336375,5.0,39.5167,-84.7333,262.1,7551.0
1637,USC00180986,13.0,39.5167,-77.65,225.9,5877.0
25269,USC00183050,55.0,39.5167,-76.4,136.9,5877.0
25261,USC00180990,4.0,39.5167,-77.65,192.0,5877.0
1339,USC00056917,4.0,39.5167,-106.3667,2625.9,2511.0
18949,USC00268500,5.0,39.5167,-119.7833,1375.9,9163.0
18931,USC00262708,90.0,39.5169,-115.9622,1959.9,9163.0
14906,USC00046521,52.0,39.5178,-121.5531,52.1,2357.0
18277,USC00053359,106.0,39.5181,-107.3172,1796.8,2511.0
8119,USC00052933,3.0,39.5211,-103.1331,1485.9,7299.0
8099,USC00049298,1.0,39.5214,-120.0269,1654.8,9163.0
1652,USC00188315,35.0,39.5228,-79.4131,621.8,4964.0
18256,USC00049699,106.0,39.5231,-122.3058,71.0,2357.0
5362,USC00267693,9.0,39.5236,-119.7386,1340.2,9163.0
1793,USC00231600,24.0,39.5253,-91.645,214.0,3014.0
3094,USW00003016,16.0,39.5264,-107.7264,1685.5,2511.0
5955,USC00425837,100.0,39.5267,-111.5872,1694.7,4848.0
11716,USC00127999,113.0,39.5283,-85.7914,228.6,4851.0
1335,USC00056326,68.0,39.5289,-104.6567,1923.3,7299.0
26118,USC00429365,9.0,39.5333,-110.7167,1650.5,4848.0
1481,USC00122645,6.0,39.5333,-86.6333,238.0,4851.0
18227,USC00046528,3.0,39.5333,-121.5667,92.0,2357.0
8480,USC00180995,5.0,39.5333,-77.65,182.9,5877.0
2636,USC00468282,23.0,39.5333,-80.6333,259.1,1990.0
2189,USC00334736,3.0,39.5333,-81.5167,189.0,1990.0
5960,USC00426915,3.0,39.5333,-111.3667,2104.9,4848.0
5578,USC00334672,15.0,39.5333,-82.3944,218.2,1990.0
19148,USC00338870,31.0,39.5333,-84.0667,213.4,7551.0
21941,USC00188320,7.0,39.5333,-79.4167,622.1,4964.0
25569,USC00266782,12.0,39.5333,-119.8167,1369.5,9163.0
14937,USC00049700,5.0,39.5333,-122.2,43.0,2357.0
21572,USC00046527,3.0,39.5333,-121.4833,257.6,2357.0
22114,USC00236775,8.0,39.5361,-94.0408,303.9,6953.0
26234,USC00465626,33.0,39.5436,-80.4647,335.3,4964.0
9031,USC00338378,34.0,39.5444,-82.0581,231.6,1990.0
8150,USC00057031,87.0,39.5447,-107.7853,1656.6,2511.0
16159,USC00429368,7.0,39.5447,-110.6861,1645.9,4848.0
5395,USC00289910,54.0,39.5461,-75.1644,29.9,5534.0
15800,USC00338794,85.0,39.5467,-83.4153,301.8,7551.0
5558,USC00330676,16.0,39.5475,-81.6283,195.1,1990.0
25143,USC00140408,4.0,39.5483,-95.1181,297.2,6953.0
11567,USC00056073,5.0,39.55,-107.9333,2500.9,2511.0
15155,USC00126304,27.0,39.55,-86.1,239.3,4851.0
22102,USC00234773,16.0,39.55,-94.3333,323.1,6953.0
5360,USC00267660,5.0,39.55,-118.75,1220.7,9163.0
4723,USC00057557,13.0,39.55,-103.35,1578.9,7299.0
16281,USC00465621,77.0,39.55,-80.35,299.0,4964.0
26100,USC00425930,11.0,39.55,-111.4667,1785.8,4848.0
25277,USC00187010,45.0,39.55,-78.5167,313.9,4964.0
6058,USC00463974,15.0,39.55,-80.6667,232.0,1990.0
8635,USC00232115,17.0,39.55,-92.5833,251.8,3014.0
8503,USC00189435,64.0,39.55,-76.9833,262.1,5877.0
26763,USW00013984,115.0,39.5514,-97.6508,447.8,2303.0
12734,USC00428478,20.0,39.5517,-110.3853,1990.3,4848.0
19519,USC00428476,4.0,39.5528,-110.3883,1993.4,4848.0
5575,USC00332928,60.0,39.5536,-84.3189,204.2,7551.0
1097,SPE00119873,34.0,39.5556,2.6264,3.0,9276.0
18943,USC00267697,24.0,39.5558,-119.7333,1328.0,9163.0
1340,USC00057033,3.0,39.5572,-107.7261,1667.0,2511.0
8369,USC00141761,10.0,39.5592,-97.6697,451.7,2303.0
9755,USR0000CSOD,25.0,39.56,-105.9864,2926.1,7299.0
7879,SPE00119882,38.0,39.5606,2.7367,8.0,9276.0
15211,USC00146511,4.0,39.5606,-98.6936,454.5,2303.0
22817,USC00425065,116.0,39.5608,-111.8653,1614.8,4848.0
8311,USC00118389,12.0,39.5608,-88.6067,200.9,5819.0
23136,USR0000CDOG,11.0,39.5619,-120.0478,1821.5,9163.0
19867,USR0000CSKU,17.0,39.5625,-107.42,2680.1,2511.0
21585,USC00048606,64.0,39.5631,-121.1078,1160.7,2357.0
24833,USC00042500,83.0,39.5633,-120.8239,888.5,2357.0
1975,USC00280990,24.0,39.5656,-74.2453,1.5,9276.0
25285,USC00188990,4.0,39.5667,-77.1667,140.2,5877.0
26113,USC00428474,35.0,39.5667,-110.3667,2068.1,4848.0
12717,USC00424375,1.0,39.5667,-113.0667,1798.3,4848.0
15568,USC00263540,3.0,39.5667,-119.0333,1223.5,105.0
22468,USC00335830,8.0,39.5667,-83.25,264.6,1257.0
1360,USC00072625,46.0,39.5667,-75.5833,3.0,5534.0
20046,USS0015K03S,22.0,39.5667,-115.85,2438.4,105.0
19990,USS0005K26S,14.0,39.5667,-105.8,3340.6,7299.0
22113,USC00236739,30.0,39.5669,-94.4544,275.8,6953.0
20289,UZM00038696,70.0,39.567,66.95,724.0,9276.0
4662,USC00048207,43.0,39.5678,-120.6228,1292.4,105.0
5359,USC00266791,17.0,39.5683,-119.7956,1520.0,105.0
11574,USC00057618,39.0,39.5703,-107.2267,1826.4,2511.0
13507,USW00093067,15.0,39.5703,-104.8489,1793.1,7299.0
4724,USC00057560,16.0,39.5719,-103.2922,1524.0,7299.0
16262,USC00460712,8.0,39.5719,-78.2503,285.0,4964.0
1658,USC00189440,21.0,39.5736,-76.9883,228.6,5877.0
8364,USC00140405,115.0,39.5756,-95.1108,288.0,6953.0
3251,USW00053866,14.0,39.5781,-85.8033,245.1,4851.0
18635,USC00185832,23.0,39.5833,-79.3667,816.9,4964.0
4664,USC00048218,103.0,39.5833,-120.3706,1516.4,105.0
21584,USC00048587,85.0,39.5861,-122.5342,243.8,3255.0
25073,USC00115950,36.0,39.5878,-89.0158,190.5,5819.0
25105,USC00125050,6.0,39.5903,-84.9208,301.8,4851.0
21651,USC00071200,10.0,39.5917,-75.7325,24.4,5534.0
16849,USW00053859,15.0,39.5936,-84.2264,293.2,1257.0
12725,USC00427026,26.0,39.5989,-110.8189,1690.1,4848.0
16129,USC00422424,28.0,39.5997,-111.2128,2554.2,4848.0
24850,USC00044722,5.0,39.6,-121.5333,61.0,3255.0
15579,USC00265913,5.0,39.6,-116.2,1469.4,105.0
0,AJ000037907,16.0,39.6,47.15,439.0,9276.0
8382,USC00144041,2.0,39.6,-102.0333,-999.9,2303.0
6446,USS0006K45S,10.0,39.6,-106.5167,2590.8,2511.0
3024,USS0006K44S,10.0,39.6,-106.5333,2889.5,2511.0
13344,USW00003170,15.0,39.6014,-116.0056,1809.3,105.0
1986,USC00288899,94.0,39.6025,-74.3386,3.0,9276.0
15157,USC00127646,111.0,39.6042,-85.4528,292.6,4851.0
5068,USC00183980,8.0,39.6044,-77.7325,170.7,5877.0
10109,USW00053174,1.0,39.6081,-110.7508,1778.5,4848.0
23525,USW00093141,14.0,39.6092,-110.7547,1804.7,4848.0
23122,USR0000BRUN,21.0,39.6097,-110.2944,3109.0,4848.0
5565,USC00331592,115.0,39.6106,-82.9547,205.1,1257.0
8504,USC00189570,10.0,39.6108,-77.8472,109.7,5877.0
15442,USC00230317,13.0,39.6167,-94.9833,253.0,6953.0
15311,USC00189507,2.0,39.6167,-76.6333,107.0,5877.0
21930,USC00183400,1.0,39.6167,-79.4667,698.0,4964.0
21924,USC00180881,23.0,39.6167,-79.25,823.9,4964.0
22917,USC00460710,30.0,39.6167,-78.2167,223.1,4964.0
12724,USC00427015,54.0,39.6167,-110.8333,1702.0,4848.0
18285,USC00055056,16.0,39.6167,-105.0167,1618.5,7299.0
1925,USC00262840,31.0,39.6167,-119.25,1268.9,105.0
23284,USS0006K39S,27.0,39.6167,-106.3833,3139.4,2511.0
806,GR000016641,47.0,39.6167,19.9167,11.0,9276.0
15151,USC00125435,56.0,39.6167,-85.3333,320.0,4851.0
25549,USC00262849,1.0,39.6167,-119.2667,1268.9,105.0
25268,USC00182860,49.0,39.6167,-75.8333,11.9,5534.0
18444,USC00118386,15.0,39.6167,-88.6333,209.1,5819.0
5600,USC00339361,93.0,39.6167,-83.9,295.0,1257.0
24816,USC00040539,1.0,39.6175,-120.5922,1663.3,105.0
25077,USC00116610,120.0,39.6186,-87.6672,199.0,5819.0
26237,USC00466212,67.0,39.6203,-79.9697,251.5,4964.0
1328,USC00055402,15.0,39.6211,-105.0656,1709.9,7299.0
1467,USC00116837,16.0,39.6222,-90.8058,204.2,3014.0
4943,USC00142213,53.0,39.625,-100.4233,832.1,2303.0
12162,USC00267820,28.0,39.6253,-119.8836,1554.8,105.0
5569,USC00332090,16.0,39.6253,-83.2128,262.1,1257.0
8111,USC00051547,52.0,39.6261,-104.8319,1721.2,7299.0
1318,USC00052281,102.0,39.6261,-106.0353,2763.0,7299.0
23137,USR0000CDOW,26.0,39.6269,-106.4517,2742.6,2511.0
25278,USC00187230,4.0,39.6292,-76.0847,91.4,5877.0
26107,USC00426708,66.0,39.6308,-113.8858,1456.9,4848.0
1462,USC00115113,11.0,39.6314,-89.8744,182.9,5819.0
21777,USC00119331,22.0,39.6319,-90.4572,155.4,3014.0
8491,USC00183880,22.0,39.6333,-77.9167,137.2,4964.0
1312,USC00050405,5.0,39.6333,-106.5167,2283.6,2511.0
5072,USC00186408,6.0,39.6333,-79.1167,790.0,4964.0
1795,USC00232821,1.0,39.6333,-94.8167,-999.9,6953.0
2621,USC00463670,3.0,39.6333,-78.6333,152.4,4964.0
5365,USC00268834,12.0,39.6333,-119.2833,1243.9,105.0
18624,USC00180390,16.0,39.6333,-76.9833,234.7,5877.0
25279,USC00187315,4.0,39.6333,-76.7,238.0,5877.0
18640,USC00186844,54.0,39.6333,-76.7,182.9,5877.0
6063,USC00466207,67.0,39.6333,-79.95,320.0,4964.0
19906,USR0000MCCO,28.0,39.6339,-109.2658,2133.6,2511.0
12028,USC00235708,34.0,39.635,-91.7231,225.9,3014.0
22117,USC00237578,65.0,39.6361,-91.2494,143.9,3014.0
12159,USC00267691,4.0,39.6372,-119.7094,1368.2,105.0
26501,USR0000CSDD,8.0,39.6375,-120.8653,2033.0,3255.0
18274,USC00052790,51.0,39.6381,-105.315,2129.0,7299.0
21637,USC00058575,28.0,39.6394,-106.3539,2531.1,2511.0
8485,USC00182285,37.0,39.6394,-78.8308,295.7,4964.0
13093,USR0000CCOC,11.0,39.64,-105.4647,2502.4,7299.0
18631,USC00182282,38.0,39.6419,-78.7561,222.5,4964.0
9994,USW00013736,73.0,39.6428,-79.9164,378.0,4964.0
4893,USC00123513,107.0,39.6439,-86.8767,224.0,4851.0
5386,USC00283662,65.0,39.6442,-74.8072,27.4,5534.0
6517,USW00003749,7.0,39.645,-77.4681,563.0,5877.0
21925,USC00181530,44.0,39.6453,-77.4831,490.7,5877.0
16265,USC00461290,7.0,39.6467,-80.4067,378.0,4964.0
8500,USC00188368,5.0,39.65,-77.55,274.3,5877.0
11047,JA000047585,41.0,39.65,141.967,46.0,9276.0
25265,USC00182280,72.0,39.65,-78.75,274.0,4964.0
4153,GR000016648,50.0,39.65,22.45,73.0,9276.0
25270,USC00183410,66.0,39.65,-78.9333,652.9,4964.0
8483,USC00182065,13.0,39.65,-76.1833,61.0,5877.0
23274,USS0005K27S,14.0,39.65,-105.6,3230.9,7299.0
23448,USW00023063,65.0,39.65,-106.9167,1980.3,2511.0
9362,USC00421472,32.0,39.65,-111.15,2532.0,4848.0
15292,USC00180960,13.0,39.65,-78.8,237.7,4964.0
19130,USC00333345,31.0,39.65,-84.65,152.4,1257.0
5957,USC00426140,15.0,39.65,-111.8667,1598.1,4848.0
8482,USC00181790,75.0,39.65,-77.6667,174.0,5877.0
8835,USC00281708,53.0,39.65,-75.1,36.9,5534.0
9861,USS0005K09S,30.0,39.65,-105.8667,3383.3,7299.0
25092,USC00121777,2.0,39.65,-85.1833,281.0,4851.0
11874,USC00183975,53.0,39.65,-77.7333,201.2,5877.0
6285,USR0000CALD,18.0,39.6514,-122.7236,1310.6,3255.0
22467,USC00335041,119.0,39.6522,-81.8561,231.6,1051.0
8130,USC00054380,29.0,39.6553,-102.6803,1295.7,7299.0
11539,USC00051186,44.0,39.6553,-105.7089,3054.1,7299.0
9954,USW00003083,4.0,39.6553,-102.6217,1283.8,7299.0
25264,USC00182060,67.0,39.6556,-76.1756,12.2,5877.0
4708,USC00055797,16.0,39.6561,-105.5997,3240.0,7299.0
1313,USC00050834,63.0,39.6567,-102.1192,1132.9,7299.0
8489,USC00183415,41.0,39.66,-78.9358,661.4,4964.0
25155,USC00143997,2.0,39.6611,-98.3483,481.6,2303.0
8385,USC00144357,61.0,39.6619,-99.1228,517.2,2303.0
8501,USC00188371,11.0,39.6633,-77.5828,204.2,5877.0
13442,USW00023118,11.0,39.6667,-119.8667,1531.9,105.0
23273,USS0005K05S,20.0,39.6667,-105.9,3474.7,7299.0
19129,USC00333125,39.0,39.6667,-84.3333,241.1,1257.0
5064,USC00181890,46.0,39.6667,-77.9,177.1,4964.0
11864,USC00182020,1.0,39.6667,-76.0833,106.7,7843.0
18633,USC00183401,1.0,39.6667,-79.4,460.9,3621.0
18632,USC00182345,49.0,39.6667,-76.2167,109.7,5877.0
9497,USC00461083,47.0,39.6667,-79.6167,548.0,3621.0
15779,USC00333500,38.0,39.6667,-80.8667,189.0,1051.0
25283,USC00188855,33.0,39.6667,-78.25,167.9,3621.0
1656,USC00188780,14.0,39.6667,-77.1667,152.4,7843.0
15608,USC00288073,1.0,39.6667,-74.9833,13.7,5534.0
1791,USC00230371,29.0,39.6667,-93.5,234.7,3014.0
15135,USC00121772,31.0,39.6667,-85.6667,-999.9,4851.0
15298,USC00183402,28.0,39.6667,-79.45,609.9,3621.0
25154,USC00143810,122.0,39.6678,-95.52,313.9,6953.0
21844,USC00144089,6.0,39.6678,-98.1567,487.7,2303.0
13123,USR0000CROD,18.0,39.6681,-123.3211,740.1,3255.0
25148,USC00142086,6.0,39.6689,-99.7319,669.3,2303.0
8165,USC00076410,78.0,39.6694,-75.7514,27.4,5534.0
6385,USR0000NDSS,20.0,39.6725,-119.77,1609.3,105.0
16751,USW00013781,65.0,39.6728,-75.6008,24.1,5534.0
16269,USC00461900,30.0,39.6772,-79.7719,694.9,3621.0
8488,USC00182906,55.0,39.6811,-77.2914,122.8,7843.0
25444,USC00237720,69.0,39.6828,-92.0467,227.7,3014.0
5071,USC00186150,9.0,39.6833,-75.9667,869.3,7843.0
18204,USC00044812,54.0,39.6833,-121.4833,156.1,3255.0
15290,USC00180737,12.0,39.6833,-76.7,223.1,7843.0
6474,USS0011K03S,26.0,39.6833,-111.3167,2682.2,4848.0
11871,USC00182905,60.0,39.6833,-77.35,220.1,7843.0
19638,USC00466467,80.0,39.6833,-80.85,214.0,1051.0
11489,USC00044773,25.0,39.6833,-120.9833,1519.1,3255.0
3291,USW00093994,41.0,39.6833,-91.3333,163.1,3014.0
5967,USC00427729,29.0,39.6842,-111.2056,2650.8,4848.0
1241,USC00041715,106.0,39.6911,-121.8211,56.4,3255.0
18951,USC00268838,31.0,39.6914,-119.29,1219.2,105.0
13104,USR0000CHMT,6.0,39.6919,-107.7719,2148.8,2511.0
18185,USC00041130,2.0,39.695,-121.3453,1085.1,3255.0
16480,USR0000CGYP,21.0,39.6953,-106.9731,2237.2,2511.0
21933,USC00184030,51.0,39.6969,-78.1775,117.0,7843.0
1642,USC00184025,12.0,39.7,-78.1833,116.1,3621.0
21929,USC00183150,2.0,39.7,-78.6,243.8,3621.0
11516,USC00048502,14.0,39.7,-121.3667,652.3,3255.0
14458,JA000047584,45.0,39.7,141.167,155.0,9276.0
25272,USC00183795,45.0,39.7,-79.15,726.0,3621.0
25088,USC00121315,5.0,39.7,-86.4667,241.1,4851.0
19500,USC00425352,1.0,39.7,-111.3,2623.1,4848.0
20233,USW00093032,4.0,39.7,-104.75,1695.9,7299.0
8640,USC00232995,31.0,39.7,-93.3,203.9,3014.0
23147,USR0000CLAY,10.0,39.7022,-123.485,554.7,3255.0
18282,USC00054242,24.0,39.7033,-102.2939,1208.5,7299.0
24916,USC00053261,39.0,39.7053,-105.6997,2596.9,7299.0
18456,USC00124260,1.0,39.7067,-86.2808,240.8,4851.0
8374,USC00142872,19.0,39.7069,-96.4186,360.9,6953.0
16884,USW00093819,65.0,39.7075,-86.2803,240.8,4851.0
26874,USW00093706,14.0,39.7078,-77.7297,212.8,7843.0
18926,USC00262296,28.0,39.7086,-116.0494,1795.3,105.0
16472,USR0000CCHC,22.0,39.7119,-121.7789,70.1,3255.0
12721,USC00426135,69.0,39.7122,-111.8319,1563.0,4848.0
11688,USC00114447,7.0,39.7133,-90.2286,182.9,3014.0
13226,USR0000SAND,28.0,39.7136,-109.4461,1920.2,2511.0
12386,USC00334403,16.0,39.7156,-82.6072,256.0,1051.0
2174,USC00331175,12.0,39.7161,-81.4642,268.2,1051.0
15145,USC00124272,61.0,39.7164,-86.0678,257.6,4851.0
2492,USC00421218,2.0,39.7167,-110.8667,1828.8,4848.0
3192,USW00023036,10.0,39.7167,-104.75,1726.1,7299.0
13262,USS0006K14S,27.0,39.7167,-106.1667,2865.1,7299.0
18501,USC00140020,6.0,39.7167,-100.8,841.9,2303.0
12023,USC00235175,83.0,39.7167,-92.4667,262.1,3014.0
10048,USW00023012,17.0,39.7167,-104.9,1645.0,7299.0
9034,USC00339357,20.0,39.7167,-83.9667,249.9,1257.0
9397,USC00427720,23.0,39.7167,-111.15,2354.9,4848.0
11879,USC00188510,39.0,39.7167,-77.45,445.0,7843.0
18927,USC00262315,5.0,39.7167,-118.1833,1079.9,105.0
21114,JA000047582,40.0,39.717,140.1,7.0,9276.0
26915,UZM00038683,21.0,39.717,64.617,226.0,9276.0
8496,USC00185934,25.0,39.7194,-76.8028,262.1,7843.0
8122,USC00053387,6.0,39.72,-105.2456,2292.1,7299.0
26230,USC00465002,12.0,39.72,-79.8561,274.3,3621.0
5221,USC00233601,79.0,39.7233,-91.3719,217.0,3014.0
1533,USC00141408,98.0,39.7242,-96.1258,402.3,6953.0
26095,USC00425138,31.0,39.7267,-112.3069,1594.1,4848.0
2503,USC00423836,3.0,39.7272,-110.8661,1859.3,4848.0
22608,USC00367073,13.0,39.7275,-79.9131,246.9,3621.0
1317,USC00052223,15.0,39.7294,-105.0083,1593.5,7299.0
5585,USC00335857,71.0,39.7333,-82.2156,271.3,1051.0
19625,USC00462735,5.0,39.7333,-80.8167,-999.9,1051.0
6688,USW00093762,7.0,39.7333,-77.4333,249.3,7843.0
15940,USC00368395,41.0,39.7333,-79.1667,762.9,3621.0
2314,USC00363897,6.0,39.7333,-78.5333,256.0,3621.0
22454,USC00331177,20.0,39.7333,-81.5833,305.1,1051.0
15783,USC00334383,56.0,39.7333,-82.6333,262.1,1257.0
22465,USC00334378,57.0,39.7333,-82.6333,262.1,1257.0
25779,USC00332485,57.0,39.7347,-84.6336,305.4,1257.0
1460,USC00114442,118.0,39.7353,-90.2153,185.9,3014.0
5385,USC00283291,41.0,39.7358,-75.0953,30.5,5534.0
26480,USR0000CJAR,9.0,39.7358,-121.4889,759.0,3255.0
16556,USR0000NALL,22.0,39.7369,-115.5181,1999.5,105.0
15104,USC00113717,105.0,39.7378,-90.7086,191.4,3014.0
4960,USC00146374,97.0,39.7394,-99.3186,581.3,2303.0
24901,USC00051179,82.0,39.7403,-104.1275,1554.5,7299.0
25163,USC00145856,112.0,39.7411,-99.8361,719.3,2303.0
5220,USC00233568,59.0,39.7425,-94.0347,274.3,6953.0
18226,USC00046506,108.0,39.7458,-122.1997,77.4,3255.0
5938,USC00422702,8.0,39.7483,-111.4164,2057.4,4848.0
25587,USC00280331,2.0,39.7486,-74.7283,6.1,5534.0
8134,USC00054762,50.0,39.7489,-105.1206,1719.1,7299.0
8128,USC00054234,70.0,39.75,-105.5167,2302.8,7299.0
5579,USC00335310,25.0,39.75,-82.1,266.7,1051.0
8167,USC00079600,38.0,39.75,-75.55,31.1,5534.0
19249,USC00360259,3.0,39.75,-78.4667,381.0,3621.0
11329,TU000017090,75.0,39.75,37.0167,1285.0,9276.0
25144,USC00140491,13.0,39.75,-95.55,-999.9,6953.0
2290,USC00360256,4.0,39.75,-78.4333,281.0,3621.0
14948,USC00052557,54.0,39.75,-105.0833,1661.2,7299.0
10133,USW00093002,52.0,39.75,-104.9833,1623.1,7299.0
25435,USC00235050,24.0,39.7506,-92.5064,249.9,3014.0
25441,USC00237445,3.0,39.7533,-94.8578,-999.9,6953.0
18531,USC00146378,14.0,39.7533,-99.3106,568.5,2303.0
18230,USC00046685,56.0,39.7536,-121.6239,533.4,3255.0
3249,USW00053844,17.0,39.7556,-82.6572,264.9,1257.0
11561,USC00055025,24.0,39.7556,-103.4986,1478.6,7299.0
13191,USR0000NCED,22.0,39.7569,-114.1658,2190.0,105.0
25111,USC00127522,119.0,39.7594,-87.2269,211.2,5819.0
3100,USW00003096,2.0,39.7608,-108.1267,2301.2,2511.0
25777,USC00332067,110.0,39.7633,-84.1911,227.1,1257.0
26797,USW00023062,65.0,39.7633,-104.8694,1611.2,7299.0
15447,USC00230980,71.0,39.765,-93.0594,233.8,3014.0
19133,USC00334632,3.0,39.7667,-82.9333,225.9,1257.0
6310,USR0000CHUN,27.0,39.7667,-108.3167,2231.1,2511.0
3033,USS0007K12S,27.0,39.7667,-107.35,3316.2,2511.0
14953,USC00054397,11.0,39.7667,-105.85,3148.0,7299.0
4897,USC00124264,16.0,39.7667,-86.1667,242.0,4851.0
15125,USC00118189,9.0,39.7667,-89.6,174.0,5819.0
3016,USS0005K21S,13.0,39.7667,-105.9,3169.9,7299.0
15200,USC00142881,19.0,39.7667,-96.35,363.0,6953.0
758,CH000052533,61.0,39.767,98.483,1478.0,9276.0
1553,USC00147093,105.0,39.7675,-101.8067,1024.7,2303.0
18809,USC00236493,12.0,39.7683,-91.5139,189.0,3014.0
